18	36	36	455
18	36	36	455
18	36	36	395
18	36	36	395
18	36	36	344
18	36	36	344
18	36	36	311
18	36	36	311
18	36	36	275
18	36	36	275
18	36	36	240
18	36	36	240
18	36	36	201
18	36	36	201
18	36	36	170
18	36	36	170
18	36	36	152
18	36	36	152
18	36	36	152
18	36	36	152
18	36	36	167
18	36	36	167
18	36	36	184
18	36	36	184
18	36	36	196
18	36	36	196
18	36	36	202
18	36	36	202
18	36	36	201
18	36	36	201
18	36	36	196
18	36	36	196
18	36	36	188
18	36	36	188
18	36	36	178
18	36	36	178
18	36	36	173
18	36	36	173
18	36	36	170
18	36	36	170
18	36	36	171
18	36	36	171
18	36	36	176
18	36	36	176
18	36	36	179
18	36	36	179
18	36	36	185
18	36	36	185
18	36	36	188
18	36	36	188
18	36	36	196
18	36	36	196
18	36	36	199
18	36	36	199
18	36	36	199
18	36	36	199
18	36	36	198
18	36	36	198
18	36	36	198
18	36	36	198
